4,Y:,5000_プロモーション,5100_NR,20160218_グローバルクラウドIoTテストベッド,参考資料.pdf,,,,,,,,,,,,,,,,0,857641,857641,857641,857641
6,Y:,1000_幹部・定例会議,1300_幹部会議,20160229_幹部会議(開発判断),検討会,20160119__理想像修正＆４月実現内容,参考4： お客さま保守導線_松岡_20160119.pptx,,,,,,,,,,,,,,426696,426696,426696,426696,426696
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4223_Connected Product,4223‐06_開通案内およびお客様向けドキュメント,04.開通案内,★必読★運用方法.txt,,,,,,,,,,,,,332,332,332,332,332
5,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4210_検討会,2015Q2,20150928_課題検討,,,,,,,,,,,,,,,139590,139590,139590,139590,139590
8,Y:,0000_プロジェクト管理,0500_庶務,海外出張手配,20160423_ドイツ出張,01_事前申請,参考_先端101061_海外出張NAB2012,入場料,2011 NAB Show - Registration - Packages and Discounts.pdf,,,,,,,,,,,,0,0,440976
7,Y:,0000_プロジェクト管理,0500_庶務,海外出張手配,20151027_ドイツ出張,（参考）別の人の海外出張決裁,事後決裁,外国旅費事後申請-1.pdf,,,,,,,,,,,,,131798,131798,131798,131798,131798
7,Y:,3000_メンバ作業用,阿佐美,C.Product調達関連,ECL1.0,old,20160113,【DC】EC申込書【新規】_v4.5_20160113_002.xlsm,,,,,,,,,,,,,0,0,945464,945464,945464
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4240_技術検証,mmCloud,構築課題一覧,環境構築実施項目一覧_YSK送付_20160115.xlsx,,,,,,,,,,,,,,23700,23700,23700,23700,23700
7,Y:,9000_参考資料,9110_参考資料,IVI_大竹麺機実験_20160212,三菱電機によるシーケンサーデータ,03　高速運転（異常メタル空運転）,LOG02,AD012024.CSV,,,,,,,,,,,,,0,54198,54198,54198,54198
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,★検証環境申込実施決裁,初回,CLサービス,【代表】EC申込書【新規】v4.2_20150803.xlsm,,,,,,,,,,,,,0,0,271753,271753,271753
6,Y:,3000_メンバ作業用,阿佐美,C.Product調達関連,ECL申込書類,old,20160113,,,,,,,,,,,,,,6127084,6127084
4,Y:,1000_幹部・定例会議,1400_TF定例会,20160119_第20回,[資料1-1_IoT推進室] マスタースケジュール.pptx.lnk,,,,,,,,,,,,,,,,2771,2771
4,Y:,5000_プロモーション,5200_展示会・講演,2015年度,20160311_東海支店向け勉強会(社員およびパートナ企業さま向け),,,,,,,,,,,,,,,,0,0,0,20205550,20205550
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4223_Connected Product,4223‐06_開通案内およびお客様向けドキュメント,01.ご利用ガイド,IoTトライアルパック(Connected Product)ご利用ガイド_ver1.0.pptx,,,,,,,,,,,,,9499995,9499995
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4240_技術検証,個別テーマ,PoCKIT（2営：ベーステクノロジー）,20160413_受領,pockit002.1502.20160413124509.csv,,,,,,,,,,,,,0,0,51,51,51
4,Y:,3000_メンバ作業用,岡,海外出張,amexご利用明細.pdf,,,,,,,,,,,,,,,,0,0,66825,66825,66825
6,Y:,4000_プロジェクト,4400_市場調査,ICS研究所（VEC）,納品物,01_ユースケース(24ケース),画像解析処理ユースケース④　安全に関わる技術.docx,,,,,,,,,,,,,,253323,253323
4,Y:,2000_主要経営課題,2016年4月,old,【参考 4.xx】_IoT月次報告(2016年2月分)_20160317.pptx,,,,,,,,,,,,,,,,0,0,3467215,3467215,3467215
5,Y:,0000_プロジェクト管理,0200_事業計画,0230_固定資産チェックシート,2015年3Q,【IoT推進室】_２０１５年度　第3四半期決算 固定資産チェック項目兼完了報告書.pdf,,,,,,,,,,,,,,,0,0,130983,130983,130983
4,Y:,4000_プロジェクト,xxxx_CTS,10_幹部説明,20160401_CTS案件概要説明_有馬相談役,,,,,,,,,,,,,,,,0,0,0,575709,575709
5,Y:,6000_案件管理,6200_ユーザー案件,16_双日,20160127_お客さま打合せ(飯野ビル),資料1_(JP)NTTCom_IoT推進室のご紹介_v201602.pptx,,,,,,,,,,,,,,,2803161,2803161,2803161,2803161,2803161
5,Y:,5000_プロモーション,5400_新聞・業界誌掲載,20160318_BizCompass取材,02.原稿,★【ITDMコラム4】NTTコミュニケーションズのIoTプラットフォームサービス戦略.docx,,,,,,,,,,,,,,,0,0,0,877913,877913
3,Y:,9000_参考資料,9200_他社サービス・製品情報,NTTコムウェア,,,,,,,,,,,,,,,,,8957615,8957615,8957615,8957615,8957615
5,Y:,4000_プロジェクト,4400_市場調査,ベイカレント,01_業務仕様書,別記1_仕様書.docx,,,,,,,,,,,,,,,0,39095,39095,39095,39095
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4224_Connected Vehicle,4224-02_利用規約,20160513_修正案,,,,,,,,,,,,,,0,0,0,0,106496
10,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4240_技術検証,mmCloud,MSS対応,チェックシート,20160106_送付以外の持参ファイル,項番4-17参考資料,暗号危殆化対策｜SMO_files,logo.png,,,,,,,,,,2658,2658,2658,2658,2658
5,Y:,7000_パートナー管理,005_PTC,20151028_PTC幹部面会,old,20151028_Agenda.pptx,,,,,,,,,,,,,,,467231,467231,467231,467231,467231
4,Y:,7000_パートナー管理,006_Cumulocity(マイクロテクノロジ）,M-bed購入,NTTコミュニケーションズ様_mbed_御見積書,,,,,,,,,,,,,,,,0,0,238674,238674,238674
4,Y:,1000_幹部・定例会議,1400_TF定例会,20151215_第16回,[資料1-1_IoT推進] マスタースケジュール.pptx.lnk,,,,,,,,,,,,,,,,1958,1958
5,Y:,5000_プロモーション,5400_新聞・業界誌掲載,20160301_月刊ビジネスコミュニケーション2016年3月号_特別企画冊子,05.掲載する原稿,抜刷トビラ(1).pdf,,,,,,,,,,,,,,,0,0,649316,649316,649316
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4210_検討会,2015Q3,20151216_CP内部レビュー5,1216レビュー後修正,【ここにマージしてください】IoTトライアルパック(Connected Product)サービス仕様書_第0.6版_20151218_1500.pptx,,,,,,,,,,,,,1226851,1226851,1226851,1226851,1226851
5,Y:,0000_プロジェクト管理,0600_内部定例,0620_定例資料,20160307,160307_増田.txt,,,,,,,,,,,,,,,0,2794,2794,2794,2794
6,Y:,4000_プロジェクト,4400_市場調査,ベイカレント,11_定例会,160308_第3回MTG,NCM_英語版関心度調査メール_20160310_v1.0.pptx,,,,,,,,,,,,,,0,0,424646,424646,424646
6,Y:,4000_プロジェクト,4400_市場調査,ベイカレント,11_定例会,160302_第1.5回_ComからのInput,Citect Anywhere - Preview.pptx,,,,,,,,,,,,,,0,735022,735022,735022,735022
8,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,EC申込,MMCloud,社内業務委託書,old,【N01377-50x】概算見積案＆社内業務委託書_IoT推進室 検証環境_20151222.xlsx,,,,,,,,,,,,686595,686595
4,Y:,5000_プロモーション,5300_推進室紹介・FAQ,FAQ,KMポータル用_IoT推進室FAQ20160119.xlsx,,,,,,,,,,,,,,,,0,0,19803
6,Y:,4000_プロジェクト,4400_市場調査,ベイカレント,11_定例会,160324_第6回MTG,NCM_第6回定例MTG資料_v1.0.pptx,,,,,,,,,,,,,,0,0,2356236,2356236,2356236
5,Y:,1000_幹部・定例会議,1400_TF定例会,20160419_第29回,IoTテストベッド報告資料,検証まとめ_インテル様_2016325.pptx,,,,,,,,,,,,,,,0,0,0,454056,454056
5,Y:,9000_参考資料,9200_他社サービス・製品情報,ORACLE,20151007事例紹介,20151007 Oracle_IoT_References_15.10.07.pdf,,,,,,,,,,,,,,,5283176,5283176,5283176,5283176,5283176
5,Y:,0000_プロジェクト管理,0600_内部定例,0620_定例資料,20160411,内部定例(160411)_松岡.txt,,,,,,,,,,,,,,,0,0,1051,1051,1051
5,Y:,5000_プロモーション,5200_展示会・講演,2015年度,20160225_2020ビジネス創造研究会,2020パネルディスカッション企画.docx,,,,,,,,,,,,,,,0,0,0,30158,30158
5,Y:,3000_メンバ作業用,有沢,01_案件管理表,11_商用に向けた案件管理方法について,Thumbs.db,,,,,,,,,,,,,,,0,0,10240,10240,10240
3,Y:,6000_案件管理,6100_TF発足前のヒアリング資料資料,20150707第2営業荒本部長高橋部長,,,,,,,,,,,,,,,,,1458339,1458339,1458339,1458339,1458339
4,Y:,7000_パートナー管理,001_Schneider,契約,2015年度Vijeo Citect定価表_20140108.2.pdf,,,,,,,,,,,,,,,,499648,499648,499648,499648,499648
2,Y:,3000_メンバ作業用,堀越,,,,,,,,,,,,,,,,,,17285291,17285291,17285281,288683158,288683158
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,★検証環境申込実施決裁,初回,CLサービス,,,,,,,,,,,,,,0,0,3058806,3058806,3058806
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,開通案内,UNO代表契約,【Com(hitoe)用】UNO代表契約申込書_V15005436.pdf,,,,,,,,,,,,,,45637,45637,45637,45637,45637
4,Y:,9000_参考資料,9110_参考資料,IVI_大竹麺機実験_20160212,IVI実証実験_データ分析説明資料_20160304_v1.01.pptx,,,,,,,,,,,,,,,,0,0,4799141,4799141,4799141
3,Y:,1000_幹部・定例会議,1400_TF定例会,20160426_第30回,,,,,,,,,,,,,,,,,0,0,423
5,Y:,7000_パートナー管理,006_Cumulocity(マイクロテクノロジ）,質問票,[CUMoNoSUトライアル]問い合わせ_20160426_01,libファイル一覧(Raspberry pi).txt,,,,,,,,,,,,,,,0,0,0,0,2746
5,Y:,4000_プロジェクト,4400_市場調査,アクセンチュア,03_契約関連,08_価格交渉経緯書,,,,,,,,,,,,,,,52736,52736,52736,52736,52736
6,Y:,0000_プロジェクト管理,0600_内部定例,0620_定例資料,20160112,masuda,201601末幹部会議_競合調査状況.pptx,,,,,,,,,,,,,,237807,237807,237807,237807,237807
4,Y:,4000_プロジェクト,xxxx_CTS,参考,【資料2】20160409_PAAのスケジュール.pptx,,,,,,,,,,,,,,,,0,0,52100
6,Y:,5000_プロモーション,5200_展示会・講演,2015年度,20151008-09_Comフォーラム,セミナーアンケート結果,2日目【Forum2015】ICTセミナーアンケート_1009.xlsx,,,,,,,,,,,,,,0,0,0,313793,313793
5,Y:,9000_参考資料,9400_IC本作成資料,20160420-1_Azure IoT Hands-on Report,Red Carpet Program IoT ハンズオンセミナー教材,IoT-TechTraining-Module 3-Lab Screenshot.pdf,,,,,,,,,,,,,,,0,0,0,5119749,5119749
5,Y:,5000_プロモーション,5200_展示会・講演,2016年度,20160511_IoTM2M展（春）,20160516_速報02.pptx,,,,,,,,,,,,,,,0,0,0,0,92603
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4210_検討会,2015Q3,20151221_課長レビュー,02_IoTトライアルパックアンケート項目20151218.xlsx - ショートカット.lnk,,,,,,,,,,,,,,3663,3663,3663,3663,3663
4,Y:,3000_メンバ作業用,金丸(翔),old,PoCパック サービス要件書 0.6_金丸翔.pptx,,,,,,,,,,,,,,,,272390,272390,272390,272390,272390
6,Y:,4000_プロジェクト,4300_Step1商用開発,4330_ドキュメント,4330-09_ベンダ連携,シュナイダー,動作環境,,,,,,,,,,,,,,0,0,0,0,365
5,Y:,4000_プロジェクト,4400_市場調査,アクセンチュア,03_契約関連,06_目標価格設定,,,,,,,,,,,,,,,652581,652581,652581,652581,652581
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4240_技術検証,mmCloud,MSS対応,20160108-2_MSS送付版,IoT-CP_MSS,,,,,,,,,,,,,1255386,1255386,1255386,1255386,1255386
4,Y:,0000_プロジェクト管理,0500_庶務,IP電話操作マニュアル,【操作マニュアル】ip_7962_manual_1.pdf,,,,,,,,,,,,,,,,1153149,1153149,1153149,1153149,1153149
5,Y:,1000_幹部・定例会議,1400_TF定例会,2015年度,20151005_第7回,新しいフォルダー,,,,,,,,,,,,,,,0,0,0,0,0
4,Y:,5000_プロモーション,5400_新聞・業界誌掲載,月刊ビジネスコミュニケーション2016年3月号_特別企画冊子,BCM2016.3 制作スケジュール（NTTCom様）.xlsx,,,,,,,,,,,,,,,,23692,23692
4,Y:,4000_プロジェクト,4900_セキュリティ検討,20160412_第1回IoTセキュリティ検討会,議事メモ,,,,,,,,,,,,,,,,0,0,154177,154177,154177
5,Y:,7000_パートナー管理,005_PTC,005_トレーニング,受講資料・報告書など,ThingWorxトレーニング受講報告_r5.pdf,,,,,,,,,,,,,,,1554440,1554440,1554440,1554440,1554440
5,Y:,4000_プロジェクト,4800_UIUX検討,IoTポータル開発,オフィシャルサイト申請,20160411_guidelines_corporat.pdf,,,,,,,,,,,,,,,0,0,0,0,1519740
5,Y:,1000_幹部・定例会議,1300_幹部会議,20160229_幹部会議(開発判断),old,20160223-1100_IoT-PFサービス(仮称)の開発について.pptx,,,,,,,,,,,,,,,0,453977
8,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4223_Connected Product,AEP Selection by otsubo,資料,PTC,NTTコミュニケーションズ株式会社御中_ThingWorx検証-製品スケジュール.pdf,,,,,,,,,,,,0,380635
6,Y:,0000_プロジェクト管理,0600_内部定例,0620_定例資料,20160112,toki,２月にインターン生が来ます.txt,,,,,,,,,,,,,,30,30,30,30,30
6,Y:,4000_プロジェクト,4400_市場調査,MM総研,NR,参考,20151218_NRに伴う打ち合わせ.pdf,,,,,,,,,,,,,,211176,211176,211176,211176,211176
4,Y:,3000_メンバ作業用,大坪,英語資料,20160118_Introduction of IoT Platform Service.pptx,,,,,,,,,,,,,,,,4188459,4188459,4188459,4188459,4188459
6,Y:,0000_プロジェクト管理,0500_庶務,四半期決算,2015年第4四半期,会計,資料2-2_会計編報告様式2015期末,,,,,,,,,,,,,,0,0,963919,963919,963919
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,EC申込,NTTCom_hitoe含,社内業務委託書,,,,,,,,,,,,,,660054,660054
5,Y:,3000_メンバ作業用,阿佐美,C.Product調達関連,UNO,申込書_1ロット目,,,,,,,,,,,,,,,0,0,16900608,16900608,16900608
5,Y:,4000_プロジェクト,4400_市場調査,矢野経済研究所,01_決裁資料,決裁チェックリスト(矢野経済研究所の調査資料購入)_151209.xls,,,,,,,,,,,,,,,86016,86016,86016,86016,86016
5,Y:,3000_メンバ作業用,有沢,99_庶務／備品,01_Pマーク対応,2015年2Q,,,,,,,,,,,,,,,0,0
4,Y:,5000_プロモーション,5800_公式ホームページ,03.HPコンテンツ,img_iotpf_e_02.jpg,,,,,,,,,,,,,,,,0,0,0,383565,383565
7,Y:,9000_参考資料,9110_参考資料,IVI_大竹麺機実験_20160212,三菱電機によるシーケンサーデータ,04　高速7分低速3分（異常メタル粉あり）,LOG02,AD012008.CSV,,,,,,,,,,,,,0,60124,60124,60124,60124
5,Y:,0000_プロジェクト管理,0600_内部定例,0620_定例資料,20160316,議事メモ.txt,,,,,,,,,,,,,,,0,0,1305,1305,1305
5,Y:,1000_幹部・定例会議,1300_幹部会議,20160425_幹部会議（IoT-PF提供判断）,old,20160428-1410_幹部会議(提供判断).pdf,,,,,,,,,,,,,,,0,0,0,578361,578361
3,Y:,3000_メンバ作業用,岡,20160220-2300_本紙1-4章、参考（競合、OT等）_土曜終了時点岡コメント.pptx,,,,,,,,,,,,,,,,,0,961967,961967,961967,961967
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4222_Connected Factory,4221-04_SO・料金事務処理マニュアル,20151210_5営送付(申込書),Unoモバイル,,,,,,,,,,,,,1954304,1954304,1954304,1954304,1954304
5,Y:,3000_メンバ作業用,有沢,90_参考資料,20_共有された資料(個人的抽出),次期クラウドプロダクト戦略および開発進捗状況について_20151021-6.pptx,,,,,,,,,,,,,,,390101,390101,390101,390101,390101
4,Y:,5000_プロモーション,5800_公式ホームページ,03.HPコンテンツ,bg_iotpf_01.png,,,,,,,,,,,,,,,,0,0,0,1699,1699
7,Y:,5000_プロモーション,5200_展示会・講演,2016年度,20160413_社長記者レク,ロゴ,JTEロゴ（大）,JoyWatcherSuiteロゴ.JPG,,,,,,,,,,,,,0,0,0,116287,116287
5,Y:,1000_幹部・定例会議,1200_幹部事前説明,2015年度,20160204_VEC提案状況_四営_倉田営推部門長,【四営】VECユーザ会員へのIoT-TP(CF)提案進捗リスト_160129.xlsx,,,,,,,,,,,,,,,0,0,0,38515,38515
5,Y:,3000_メンバ作業用,松岡,tmp,引継,引継ぎ覚書-1.txt,,,,,,,,,,,,,,,5095,5095,5095,5095,5095
8,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4223_Connected Product,4223‐06_開通案内およびお客様向けドキュメント,03.IoTポータル(MMCloud)操作マニュアル,old,IoT-STD-PP-0012-106(設定マニュアル)_ver1.0.docx,,,,,,,,,,,,0,10653166,10653166,10653166,10653166
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4210_検討会,2015Q2,20150930_PoCパック仕様照会DAY1of2,★業務用回線コスト(概算）.xlsx,,,,,,,,,,,,,,14703,14703,14703,14703,14703
4,Y:,0000_プロジェクト管理,0700_ML,iot-trial-cp,メーリングリストメンバ変更 (Modification of ML Members).msg,,,,,,,,,,,,,,,,47616,47616,47616,47616,47616
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4240_技術検証,mmCloud,検証結果・証跡,マージ版,,,,,,,,,,,,,,0,1980093,1980093,1980093,1980093
4,Y:,0000_プロジェクト管理,0600_内部定例,0620_定例資料,20151013,,,,,,,,,,,,,,,,481002,481002,481002,481002,481002
5,Y:,0000_プロジェクト管理,0600_内部定例,0620_定例資料,20160322,内部定例(1600322)_金丸翔.txt,,,,,,,,,,,,,,,0,0,1608,1608,1608
4,Y:,7000_パートナー管理,シーメンス,20151109_シーメンス様資料,NTT社外への共有を禁止-IoT関係者のみ.txt,,,,,,,,,,,,,,,,0,0,0,0,0
6,Y:,1000_幹部・定例会議,1300_幹部会議,20160425_幹部会議（IoT-PF提供判断）,参考,開発費用,【見積】（2次）IoTポータル0412.pdf,,,,,,,,,,,,,,0,0,0,335624,335624
6,Y:,3000_メンバ作業用,有沢,01_案件管理表,99_案件表のBkup,2016-01,160105-1900_IoT案件情報リスト.xlsx,,,,,,,,,,,,,,436680,436680,436680,436680,436680
3,Y:,2000_主要経営課題,2016年3月,報連相(舩橋副社長)_IoT主要経営課題について_20160303.ppt,,,,,,,,,,,,,,,,,0,115200,115200,115200,115200
4,Y:,6000_案件管理,6200_ユーザー案件,20_三菱電機,資料①【三菱電機】ものづくりを革新するFA統合ソリューション[e-F@ctory].pdf,,,,,,,,,,,,,,,,0,0,1813835,1813835,1813835
7,Y:,4000_プロジェクト,4400_市場調査,アクセンチュア,30_2016年2月～3月契約,31_定例会,20160317_第5回,議事メモ_160317.txt,,,,,,,,,,,,,0,0,3087,3087,3087
8,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4210_検討会,2015Q2,20150826_技開VEC実験環境,技開400863_UNO_L3フレッツ,FIX版,20150220ご利用内容のご案内.pdf,,,,,,,,,,,,1358953,1358953,1358953,1358953,1358953
4,Y:,5000_プロモーション,5200_展示会・講演,20160511_IoTM2M展（春）,IoT・M2M展でのデモ案_20160405.pptx,,,,,,,,,,,,,,,,0,0,1485241
4,Y:,6000_案件管理,6200_ユーザー案件,39_NTTロジスコ,20160425133846.pdf,,,,,,,,,,,,,,,,0,0,0,441704,441704
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4210_検討会,2015Q3,20151214_CS_MSプロセス打合せ,■IoT-PFサービス課題管理票20151214.xlsx,,,,,,,,,,,,,,66823,66823,66823,66823,66823
6,Y:,1000_幹部・定例会議,1200_幹部事前説明,2015年度,20160205_VEC提案状況_中田副社長,old,本紙_20160205_IoTトライアルパック提案の課題とアクションプラン.pptx,,,,,,,,,,,,,,0,0,0,397344,397344
5,Y:,0000_プロジェクト管理,0600_内部定例,0620_定例資料,20151116,4224_SO・料金事務処理マニュアル - ショートカット.lnk,,,,,,,,,,,,,,,2604,2604,2604,2604,2604
4,Y:,1000_幹部・定例会議,1400_TF定例会,20160510_第30回,20160510主な幹部コメント.pptx - ショートカット.lnk,,,,,,,,,,,,,,,,0,0,0,2896,2896
5,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4210_検討会,2015Q2,20150820_技開部PoC,,,,,,,,,,,,,,,0,0,0,0,0
6,Y:,3000_メンバ作業用,岡,後から整理,過去の講演,広報のテンプレートなど,C_image2013_4_3.pptx,,,,,,,,,,,,,,775854,775854,775854,775854,775854
5,Y:,1000_幹部・定例会議,1400_TF定例会,2015年度,20151201_第14回,[技開] テストベッドの統合検証環境の紹介.txt,,,,,,,,,,,,,,,0,0,0,0,0
4,Y:,7000_パートナー管理,009_スマートバリュー社,20160330_勉強会,20160331_スマートバリュー様.txt,,,,,,,,,,,,,,,,0,0,873,873,873
6,Y:,1000_幹部・定例会議,1300_幹部会議,20160229_幹部会議(開発判断),検討会,20160203_DAY8,プロセス、システムの進め方_20160202_1800.pptx,,,,,,,,,,,,,,78650,78650,78650,78650,78650
4,Y:,4000_プロジェクト,4400_市場調査,ベイカレント,10_各社提案内容の比較検討,,,,,,,,,,,,,,,,0,504444,504444,504444,504444
4,Y:,5000_プロモーション,5400_新聞・業界誌掲載,201607XX_月刊計装(8月号),別刷り料金.pdf,,,,,,,,,,,,,,,,0,0,111131,111131,111131
7,Y:,3000_メンバ作業用,阿佐美,C.Product調達関連,UNO,ご利用案内,UNＯモバイル,iot-cp-107.pdf,,,,,,,,,,,,,0,0,46881,46881,46881
3,Y:,8000_決裁・契約処理,20160510_IoTポータル制作,1604契約__決裁チェックリスト（IoTポータル）.xls,,,,,,,,,,,,,,,,,0,0,0,0,83968
5,Y:,5000_プロモーション,5200_展示会・講演,2016年度,20160511_IoTM2M展（春）,06.提出物,,,,,,,,,,,,,,,0,0,0,486912,486912
4,Y:,0000_プロジェクト管理,0600_内部定例,0620_定例資料,20160112,,,,,,,,,,,,,,,,3121351,3121351,3121351,3121351,3121351
3,Y:,8000_決裁・契約処理,20160229_IoTトライアルパック提供決裁(Connected Product),IoTトライアルパック（Connected Product）契約書_両社押印.doc,,,,,,,,,,,,,,,,,0,103424,103424,103424,103424
8,Y:,0000_プロジェクト管理,0500_庶務,海外出張手配,20160423_ドイツ出張,01_事前申請,参考_先端101061_海外出張NAB2012,渡航,PrintDecisionApplicationWDMain.pdf,,,,,,,,,,,,0,0,6714
5,Y:,3000_メンバ作業用,有沢,01_案件管理表,99_案件表のBkup,2016-02,,,,,,,,,,,,,,,0,2578579,2578579,2578579,2578579
3,Y:,3000_メンバ作業用,堀越,04_mcafee_siem_direx連携.wmv,,,,,,,,,,,,,,,,,0,0,0,2813365,2813365
7,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4240_技術検証,mmCloud,構築手順書,old,構築手順_20160125.xlsx,,,,,,,,,,,,,1699401,1699401,1699401,1699401,1699401
5,Y:,5000_プロモーション,5800_公式ホームページ,04.アカウント情報,WebCM_商用掲載承認システム,directory-iotpf_e（NTTレゾナント）_20160315.pdf,,,,,,,,,,,,,,,0,0,60871,60871,60871
3,Y:,7000_パートナー管理,001_Schneider,20160331_VijeoCitectトライアルサービス.pptx,,,,,,,,,,,,,,,,,0,0,1298540,1298540,1298540
8,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,ECL1.0,MMCloud_埼玉環境,申込用紙,暫定版,1回目申請,,,,,,,,,,,,0,0,0,0,0
5,Y:,5000_プロモーション,5200_展示会・講演,20160310_Cloud Days Tokyo2016,元ネタ,20160229_三井物産様_NTTCom境野.pptx,,,,,,,,,,,,,,,0,22491586,22491586
6,Y:,4000_プロジェクト,4300_Step1商用開発,4310_検討会,20160513_商用サービス仕様17(照会),永原,IoTサービスSOフロー.xlsx,,,,,,,,,,,,,,0,0,0,0,102149
4,Y:,5000_プロモーション,5800_公式ホームページ,01.制作ガイドライン,2016.4.11まで,,,,,,,,,,,,,,,,0,6384495,6384495,6384495,6384495
2,Y:,2000_主要経営課題,2015年11月,,,,,,,,,,,,,,,,,,1025314,1025314,1025314,1025314,1025314
6,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4230_環境構築,EC申込,ThingWorx,申込用紙,,,,,,,,,,,,,,4845983,4845983
8,Y:,4000_プロジェクト,4200_IoTトライアルパック開発,4220_ドキュメント,4222_Connected Factory,4221-05_お客様向けドキュメント,01.提案書,old,20151030_ConnectedFactory提案書_ロングバージョン_v1.0.pptx,,,,,,,,,,,,0,2124969,2124969,2124969,2124969
6,Y:,3000_メンバ作業用,有沢,07_IoT Security,Intel Security,第1回検討会_160308,IoTセキュリティコンサルティング発注仕様書_20160224.pdf,,,,,,,,,,,,,,0,0,512107,512107,512107
6,Y:,4000_プロジェクト,4400_市場調査,アクセンチュア,03_契約関連,80_岡さん説明資料_151112,08_請負適正化様式_各種様式1～4_2014.08改定.xls,,,,,,,,,,,,,,147456,147456,147456,147456,147456
3,Y:,0000_プロジェクト管理,0100_スケジュール・課題とタスクの進捗管理,ECL20開発要望.xlsx,,,,,,,,,,,,,,,,,0,0,0,16713,16713
4,Y:,1000_幹部・定例会議,1300_幹部会議,推進室発足前,20150209 ★幹部ディスカッション(第1回),,,,,,,,,,,,,,,,1573941,1573941,1573941,1573941,1573941
5,Y:,6000_案件管理,6400_IoT連絡会,営業部別_IoT案件リスト,old,【第4営業本部】_IoT案件ヒアリングシート_151029.xlsx,,,,,,,,,,,,,,,0,0,38794,38794,38794
9,Y:,4000_プロジェクト,4700_DevOps推進,インターンシップ,10.受入対応検討,作成物,阿佐美,温度湿度センサ,Adafruit_Python_DHT,.git,,,,,,,,,,,0,72121,72121,72121,72121
4,Y:,8000_決裁・契約処理,E-SAPAS・E-MACSアカウント申請書,old,【ES】システム登録申請書（経営企画部（ESAPAS））151109.xls,,,,,,,,,,,,,,,,678912,678912,678912,678912,678912
4,Y:,6000_案件管理,6200_ユーザー案件,32_三菱電機（名電）,20160415_工場見学・プレゼン（作成中）.pptx,,,,,,,,,,,,,,,,0,0,24365427,24365427,24365427
4,Y:,7000_パートナー管理,004_安川情報システム,20151201_安川定例,20151201_安川定例.txt,,,,,,,,,,,,,,,,1806,1806,1806,1806,1806
3,Y:,7000_パートナー管理,ネットワンシステムズ,Netapp,,,,,,,,,,,,,,,,,0,0,6408741,6408741,6408741
5,Y:,4000_プロジェクト,4400_市場調査,2015_Machina_Research,20151100_Regulatory_Profiles,2014-10-29_machina_research_regulatory_profile_south_korea_韓国.pdf,,,,,,,,,,,,,,,596226,596226,596226,596226,596226
4,Y:,5000_プロモーション,5100_NR,20160411_IoTトライアルパック,NR問い合わせ対応状況一覧&NR掲載一覧_編集中.xlsx,,,,,,,,,,,,,,,,0,0,26446,28823,28823
5,Y:,3000_メンバ作業用,有沢,01_案件管理表,21_IoTトライアルパック受注管理(CF／CP),IoTトライアルパック(CF／CP)受注管理.xlsx,,,,,,,,,,,,,,,0,0,24475,24475,24475
6,Y:,4000_プロジェクト,4400_市場調査,ICS研究所（VEC）,契約関連,13_PDFファイル,発注契約情報(サマリ).pdf,,,,,,,,,,,,,,0,0,242736,242736,242736
5,Y:,7000_パートナー管理,005_PTC,20150914_【NS】検証構成・計画、BHECリソース、試験進捗,見積り・VMスペック,BHEC最新利用VM.xlsx,,,,,,,,,,,,,,,22096,22096,22096,22096,22096
3,Y:,1000_幹部・定例会議,1400_TF定例会,20160119_第20回,,,,,,,,,,,,,,,,,2092192,2092192
2,Y:,7000_パートナー管理,Zuora,,,,,,,,,,,,,,,,,,2796273,4787889,4787889,4787889,4787889
